accuracy,epoch,eval_loss,gate_mean,mrr,primary_metric,train_loss,warrant_logit_mean,warrant_tail_mass_mean
0.011977,1,10.234649,1.0,0.017948,0.017948,15.345809,0.0,0.0
0.049741,2,9.302008,1.0,0.060058,0.060058,9.982452,0.0,0.0
0.07011,3,8.819829,1.0,0.078506,0.078506,9.218627,0.0,0.0
0.075908,4,8.468409,1.0,0.088141,0.088141,8.750396,0.0,0.0
0.079722,5,8.165822,1.0,0.099158,0.099158,8.381605,0.0,0.0
0.08224,6,7.88688,1.0,0.107911,0.107911,8.064983,0.0,0.0
0.084452,7,7.624733,1.0,0.115837,0.115837,7.768807,0.0,0.0
0.086131,8,7.382707,1.0,0.121924,0.121924,7.484456,0.0,0.0
0.086207,9,7.163747,1.0,0.125687,0.125687,7.213215,0.0,0.0
0.086588,10,6.982554,1.0,0.128152,0.128152,6.983498,0.0,0.0
0.086894,11,6.836741,1.0,0.130715,0.130715,6.771838,0.0,0.0
0.087504,12,6.712591,1.0,0.132629,0.132629,6.597145,0.0,0.0
0.087428,13,6.613123,1.0,0.133692,0.133692,6.455686,0.0,0.0
0.08903,14,6.544959,1.0,0.135222,0.135222,6.338093,0.0,0.0
0.087885,15,6.495673,1.0,0.135568,0.135568,6.234147,0.0,0.0
0.087809,16,6.456784,1.0,0.135593,0.135593,6.139297,0.0,0.0
0.090098,17,6.416582,1.0,0.137315,0.137315,6.067728,0.0,0.0
0.088801,18,6.402155,1.0,0.135864,0.135864,5.998441,0.0,0.0
0.087809,19,6.385494,1.0,0.135939,0.135939,5.93279,0.0,0.0
0.087885,20,6.382446,1.0,0.135324,0.135324,5.868437,0.0,0.0
0.085368,21,6.375022,1.0,0.134305,0.134305,5.812733,0.0,0.0
0.087275,22,6.375283,1.0,0.135735,0.135735,5.767369,0.0,0.0
0.082545,23,6.392597,1.0,0.13211,0.13211,5.704023,0.0,0.0
0.085749,24,6.381231,1.0,0.133611,0.133611,5.659786,0.0,0.0
0.085597,25,6.392908,1.0,0.133244,0.133244,5.619836,0.0,0.0
0.081172,26,6.404316,1.0,0.129951,0.129951,5.57028,0.0,0.0
0.082392,27,6.427411,1.0,0.129944,0.129944,5.512167,0.0,0.0
0.080561,28,6.418358,1.0,0.129092,0.129092,5.475411,0.0,0.0
0.081019,29,6.43767,1.0,0.128657,0.128657,5.434931,0.0,0.0
0.077815,30,6.461297,1.0,0.126641,0.126641,5.393915,0.0,0.0
