distractor_warrant_mass,sample_id,support_attention_mass,support_present,support_warrant_mass
0.7647120952606201,6553,0.2352878600358963,True,0.2352878600358963
0.8308323621749878,6554,0.1691676676273346,True,0.1691676676273346
0.7645108699798584,6555,0.23548902571201324,True,0.23548902571201324
0.8000511527061462,6556,0.19994889199733734,True,0.19994889199733734
0.7616604566574097,6557,0.23833952844142914,True,0.23833952844142914
0.9358219504356384,6558,0.06417802721261978,True,0.06417802721261978
0.5163412094116211,6559,0.4836587905883789,True,0.4836587905883789
0.5927526354789734,6560,0.40724730491638184,True,0.40724730491638184
0.919869065284729,6561,0.08013101667165756,True,0.08013101667165756
0.7150695323944092,6562,0.28493043780326843,True,0.28493043780326843
0.7863178253173828,6563,0.213682159781456,True,0.213682159781456
0.8607363104820251,6564,0.13926368951797485,True,0.13926368951797485
0.8124280571937561,6565,0.1875719279050827,True,0.1875719279050827
0.9406410455703735,6566,0.0593588687479496,True,0.0593588687479496
0.725017786026001,6567,0.274982213973999,True,0.274982213973999
0.7242165803909302,6568,0.27578333020210266,True,0.27578333020210266
0.752043604850769,6569,0.247956320643425,True,0.247956320643425
0.47166284918785095,6570,0.5283371210098267,True,0.5283371210098267
0.6574799418449402,6571,0.3425200283527374,True,0.3425200283527374
0.8866493105888367,6572,0.11335067451000214,True,0.11335067451000214
0.8139472603797913,6573,0.18605273962020874,True,0.18605273962020874
0.9073894023895264,6574,0.09261059761047363,True,0.09261059761047363
0.1374448537826538,6575,0.8625550270080566,True,0.8625550270080566
0.8024136424064636,6576,0.19758638739585876,True,0.19758638739585876
0.819360613822937,6577,0.18063940107822418,True,0.18063940107822418
0.8967466354370117,6578,0.10325343161821365,True,0.10325343161821365
0.6769132614135742,6579,0.32308679819107056,True,0.32308679819107056
0.7381510734558105,6580,0.2618488669395447,True,0.2618488669395447
0.8762797713279724,6581,0.12372024357318878,True,0.12372024357318878
0.454388290643692,6582,0.5456117391586304,True,0.5456117391586304
0.8319230675697327,6583,0.16807697713375092,True,0.16807697713375092
0.8895079493522644,6584,0.11049206554889679,True,0.11049206554889679
0.30998945236206055,6585,0.6900105476379395,True,0.6900105476379395
0.6390442848205566,6586,0.36095574498176575,True,0.36095574498176575
0.9560010433197021,6587,0.04399889335036278,True,0.04399889335036278
0.8555622100830078,6588,0.1444377452135086,True,0.1444377452135086
0.26929518580436707,6589,0.7307047843933105,True,0.7307047843933105
0.6521619558334351,6590,0.34783801436424255,True,0.34783801436424255
0.5552374124526978,6591,0.44476258754730225,True,0.44476258754730225
0.7877932786941528,6592,0.21220663189888,True,0.21220663189888
0.7434093952178955,6593,0.2565905749797821,True,0.2565905749797821
0.6705530285835266,6594,0.32944703102111816,True,0.32944703102111816
0.6064701080322266,6595,0.39352986216545105,True,0.39352986216545105
0.7945988178253174,6596,0.20540116727352142,True,0.20540116727352142
0.7063772082328796,6597,0.29362282156944275,True,0.29362282156944275
0.7580859661102295,6598,0.2419140338897705,True,0.2419140338897705
0.7359884977340698,6599,0.2640114724636078,True,0.2640114724636078
0.8459921479225159,6600,0.15400779247283936,True,0.15400779247283936
0.37880003452301025,6601,0.6211999654769897,True,0.6211999654769897
0.6239898204803467,6602,0.3760101795196533,True,0.3760101795196533
0.5541983842849731,6603,0.44580158591270447,True,0.44580158591270447
0.7616521120071411,6604,0.2383478432893753,True,0.2383478432893753
0.8096452951431274,6605,0.19035467505455017,True,0.19035467505455017
0.9139878749847412,6606,0.08601212501525879,True,0.08601212501525879
0.6427180767059326,6607,0.357281893491745,True,0.357281893491745
0.7890136241912842,6608,0.21098639070987701,True,0.21098639070987701
0.8435410261154175,6609,0.1564590334892273,True,0.1564590334892273
0.5610876083374023,6610,0.43891239166259766,True,0.43891239166259766
0.8845851421356201,6611,0.11541487276554108,True,0.11541487276554108
0.5473185181617737,6612,0.4526814818382263,True,0.4526814818382263
0.8909966349601746,6613,0.10900332778692245,True,0.10900332778692245
0.7733217477798462,6614,0.22667817771434784,True,0.22667817771434784
0.7292900681495667,6615,0.2707098722457886,True,0.2707098722457886
0.8952325582504272,6616,0.1047675684094429,True,0.1047675684094429
0.7255865335464478,6617,0.27441343665122986,True,0.27441343665122986
0.8908901214599609,6618,0.10910982638597488,True,0.10910982638597488
0.8965627551078796,6619,0.10343720763921738,True,0.10343720763921738
0.9073287844657898,6620,0.09267119318246841,True,0.09267119318246841
0.236653134226799,6621,0.7633468508720398,True,0.7633468508720398
0.7380266189575195,6622,0.26197344064712524,True,0.26197344064712524
0.6150869131088257,6623,0.3849130868911743,True,0.3849130868911743
0.83481764793396,6624,0.16518232226371765,True,0.16518232226371765
0.0,6625,1.0,True,1.0
0.43995505571365356,6626,0.5600450038909912,True,0.5600450038909912
0.8662986159324646,6627,0.1337014138698578,True,0.1337014138698578
0.8841018676757812,6628,0.11589813232421875,True,0.11589813232421875
0.6747052669525146,6629,0.32529473304748535,True,0.32529473304748535
0.911017894744873,6630,0.08898207545280457,True,0.08898207545280457
0.5967351794242859,6631,0.4032648205757141,True,0.4032648205757141
0.7440177798271179,6632,0.2559821605682373,True,0.2559821605682373
0.8601132035255432,6633,0.139886736869812,True,0.139886736869812
0.7936183214187622,6634,0.2063816785812378,True,0.2063816785812378
0.8913619518280029,6635,0.10863808542490005,True,0.10863808542490005
0.48335936665534973,6636,0.5166406631469727,True,0.5166406631469727
0.8250634074211121,6637,0.17493651807308197,True,0.17493651807308197
0.8859049081802368,6638,0.11409509181976318,True,0.11409509181976318
0.7223641872406006,6639,0.27763572335243225,True,0.27763572335243225
0.7122212648391724,6640,0.2877786457538605,True,0.2877786457538605
0.547326385974884,6641,0.45267361402511597,True,0.45267361402511597
0.8074882626533508,6642,0.19251176714897156,True,0.19251176714897156
0.8396981954574585,6643,0.16030187904834747,True,0.16030187904834747
0.8037518262863159,6644,0.19624821841716766,True,0.19624821841716766
0.5633403062820435,6645,0.43665963411331177,True,0.43665963411331177
0.8518350720405579,6646,0.14816492795944214,True,0.14816492795944214
0.9099823832511902,6647,0.09001768380403519,True,0.09001768380403519
0.657158613204956,6648,0.34284135699272156,True,0.34284135699272156
0.8329368829727173,6649,0.16706310212612152,True,0.16706310212612152
0.6078201532363892,6650,0.39217984676361084,True,0.39217984676361084
0.6397233009338379,6651,0.36027657985687256,True,0.36027657985687256
0.7812119126319885,6652,0.2187880575656891,True,0.2187880575656891
0.9165750741958618,6653,0.08342498540878296,True,0.08342498540878296
0.7146912217140198,6654,0.2853088080883026,True,0.2853088080883026
0.819459855556488,6655,0.18054014444351196,True,0.18054014444351196
0.747941792011261,6656,0.25205814838409424,True,0.25205814838409424
0.6836714744567871,6657,0.3163284957408905,True,0.3163284957408905
