distractor_warrant_mass,sample_id,support_attention_mass,support_present,support_warrant_mass
0.8938534259796143,6553,0.06571774929761887,True,0.05872327461838722
0.7645809650421143,6554,0.1906859576702118,True,0.18155783414840698
0.7331505417823792,6555,0.17381805181503296,True,0.1564449667930603
0.608370840549469,6556,0.34000635147094727,True,0.32454100251197815
0.8241737484931946,6557,0.134897381067276,True,0.12336523085832596
0.8048547506332397,6558,0.13017688691616058,True,0.12237028777599335
0.6556110978126526,6559,0.3160601258277893,True,0.30241459608078003
0.552148163318634,6560,0.42366331815719604,True,0.40804609656333923
0.8344811201095581,6561,0.1326345056295395,True,0.1253371238708496
0.6080785989761353,6562,0.33961379528045654,True,0.31426742672920227
0.7701550126075745,6563,0.18127623200416565,True,0.17089644074440002
0.8710411787033081,6564,0.09040941298007965,True,0.08538810908794403
0.7730159759521484,6565,0.180341899394989,True,0.16964112222194672
0.7960529327392578,6566,0.15431992709636688,True,0.1438140571117401
0.6730771660804749,6567,0.2907995283603668,True,0.276572048664093
0.5871098041534424,6568,0.3681996762752533,True,0.355193555355072
0.6635439395904541,6569,0.28731390833854675,True,0.2757589519023895
0.4073209762573242,6570,0.5750475525856018,True,0.5538846254348755
0.7841911911964417,6571,0.1802751123905182,True,0.16761630773544312
0.6715160608291626,6572,0.2831382155418396,True,0.2684008777141571
0.7413475513458252,6573,0.19838975369930267,True,0.18661072850227356
0.8238828182220459,6574,0.11700116842985153,True,0.0957333967089653
0.2032506912946701,6575,0.7822197079658508,True,0.7267614603042603
0.5610833764076233,6576,0.3983120620250702,True,0.3839763402938843
0.7160959243774414,6577,0.2328636646270752,True,0.21768005192279816
0.8845506906509399,6578,0.07925879955291748,True,0.07447411864995956
0.4869510233402252,6579,0.47928330302238464,True,0.46340540051460266
0.49839234352111816,6580,0.47358959913253784,True,0.4459819793701172
0.7891393303871155,6581,0.13359640538692474,True,0.12254539877176285
0.42900264263153076,6582,0.5453611612319946,True,0.524398922920227
0.8256868124008179,6583,0.13074886798858643,True,0.11707916855812073
0.8129866719245911,6584,0.12823964655399323,True,0.11698829382658005
0.3898950219154358,6585,0.5881471037864685,True,0.5581696033477783
0.5485672950744629,6586,0.4105902314186096,True,0.38665771484375
0.8091883659362793,6587,0.12318898737430573,True,0.10890495032072067
0.6119202971458435,6588,0.3546478748321533,True,0.3407581150531769
0.16181416809558868,6589,0.8268716335296631,True,0.7840556502342224
0.8221272230148315,6590,0.13254740834236145,True,0.12593403458595276
0.6057161092758179,6591,0.3477572202682495,True,0.3162621259689331
0.6651978492736816,6592,0.30247974395751953,True,0.28851890563964844
0.6717128753662109,6593,0.2782870829105377,True,0.2614220380783081
0.6986180543899536,6594,0.25055786967277527,True,0.2358376681804657
0.7374432682991028,6595,0.21048538386821747,True,0.1994371861219406
0.7203876376152039,6596,0.24591761827468872,True,0.234122633934021
0.5603269338607788,6597,0.36594435572624207,True,0.32106131315231323
0.7010558843612671,6598,0.2516513168811798,True,0.24008318781852722
0.754093587398529,6599,0.21462342143058777,True,0.1996828019618988
0.6120789051055908,6600,0.3396404981613159,True,0.3198930323123932
0.3038194179534912,6601,0.6763613224029541,True,0.6565744280815125
0.668657124042511,6602,0.2808433473110199,True,0.26477620005607605
0.4270026981830597,6603,0.5445199012756348,True,0.5225832462310791
0.6384779214859009,6604,0.290103942155838,True,0.26574334502220154
0.6539074182510376,6605,0.2831891179084778,True,0.2725960910320282
0.720456600189209,6606,0.2349739968776703,True,0.22729985415935516
0.7889847755432129,6607,0.15775559842586517,True,0.14090493321418762
0.870853066444397,6608,0.08032484352588654,True,0.07499557733535767
0.662356972694397,6609,0.29656144976615906,True,0.280608206987381
0.4329523742198944,6610,0.5348644256591797,True,0.48915940523147583
0.8420689105987549,6611,0.11087440699338913,True,0.10349217802286148
0.6850522756576538,6612,0.2822231650352478,True,0.26295775175094604
0.8933876156806946,6613,0.06523988395929337,True,0.06166950613260269
0.7708165645599365,6614,0.18606959283351898,True,0.17469339072704315
0.7718231678009033,6615,0.16683776676654816,True,0.1532517969608307
0.7703141570091248,6616,0.17464998364448547,True,0.16213513910770416
0.6933292150497437,6617,0.24878430366516113,True,0.23217619955539703
0.8625257015228271,6618,0.08937731385231018,True,0.08081185817718506
0.6839601993560791,6619,0.26697447896003723,True,0.24585981667041779
0.6066665053367615,6620,0.35570958256721497,True,0.3404000401496887
0.40730634331703186,6621,0.5702317953109741,True,0.5459847450256348
0.5993160009384155,6622,0.37425658106803894,True,0.35839641094207764
0.7193791270256042,6623,0.24644619226455688,True,0.2289379984140396
0.5648164749145508,6624,0.38901057839393616,True,0.3738677203655243
0.0,6625,1.0,True,0.9538297057151794
0.6174888610839844,6626,0.34921932220458984,True,0.3289920687675476
0.7040020227432251,6627,0.25185972452163696,True,0.2343093901872635
0.7794833183288574,6628,0.17949534952640533,True,0.16919709742069244
0.7038764953613281,6629,0.25454023480415344,True,0.24520812928676605
0.8594468832015991,6630,0.08804385364055634,True,0.08336532860994339
0.6283524036407471,6631,0.3412693738937378,True,0.3268616199493408
0.6927952170372009,6632,0.268079549074173,True,0.25751230120658875
0.5855391621589661,6633,0.3805173337459564,True,0.3686414957046509
0.42594271898269653,6634,0.5500367879867554,True,0.5314430594444275
0.6761494278907776,6635,0.2725486159324646,True,0.24872593581676483
0.6142416000366211,6636,0.35166773200035095,True,0.3353560268878937
0.7505021095275879,6637,0.1884610801935196,True,0.17492353916168213
0.7664499878883362,6638,0.18990439176559448,True,0.18030284345149994
0.6318522691726685,6639,0.31075426936149597,True,0.2913751006126404
0.7233656048774719,6640,0.22884249687194824,True,0.2172749787569046
0.5891553163528442,6641,0.3737916648387909,True,0.3596668541431427
0.7503365874290466,6642,0.20048043131828308,True,0.1917174756526947
0.7906587719917297,6643,0.1351405382156372,True,0.129442036151886
0.7217140793800354,6644,0.24277134239673615,True,0.22431619465351105
0.6835490465164185,6645,0.28359484672546387,True,0.264704167842865
0.7014078497886658,6646,0.2524449825286865,True,0.2395312637090683
0.851232647895813,6647,0.08757863938808441,True,0.07738935947418213
0.7427544593811035,6648,0.19236215949058533,True,0.18023690581321716
0.8485825657844543,6649,0.09739810228347778,True,0.08994706720113754
0.4242410659790039,6650,0.5513606667518616,True,0.5316793322563171
0.5875148773193359,6651,0.3614667057991028,True,0.34533455967903137
0.6771546602249146,6652,0.2811028063297272,True,0.26593872904777527
0.8167869448661804,6653,0.13565365970134735,True,0.12554343044757843
0.5767362117767334,6654,0.381165087223053,True,0.36184161901474
0.6224160194396973,6655,0.32553786039352417,True,0.3106830418109894
0.6791552901268005,6656,0.27967125177383423,True,0.2548670172691345
0.7782472372055054,6657,0.17604805529117584,True,0.16531331837177277
0.8061330318450928,6658,0.15346159040927887,True,0.14388921856880188
0.7169948220252991,6659,0.20713657140731812,True,0.1815999150276184
0.6808508634567261,6660,0.2697483003139496,True,0.25729817152023315
0.6022931337356567,6661,0.3672230839729309,True,0.3492182493209839
0.7924549579620361,6662,0.15974010527133942,True,0.15065224468708038
0.835248589515686,6663,0.1032886654138565,True,0.09623664617538452
0.7958759069442749,6664,0.15221884846687317,True,0.14369606971740723
0.8144171237945557,6665,0.13367661833763123,True,0.11977940052747726
0.8461959362030029,6666,0.10350770503282547,True,0.09749899804592133
0.6681923866271973,6667,0.29375237226486206,True,0.2703615427017212
0.577967643737793,6668,0.38371002674102783,True,0.35956764221191406
0.6185495853424072,6669,0.33953872323036194,True,0.32232436537742615
0.7991969585418701,6670,0.14579953253269196,True,0.13270387053489685
0.8656517267227173,6671,0.09494123607873917,True,0.08995094895362854
0.6805195808410645,6672,0.2743726372718811,True,0.26417818665504456
0.7375459671020508,6673,0.21045084297657013,True,0.19839242100715637
0.6736823320388794,6674,0.28997501730918884,True,0.27470096945762634
0.5674276351928711,6675,0.38130396604537964,True,0.363376647233963
0.5769689083099365,6676,0.38340693712234497,True,0.36727699637413025
0.7764161825180054,6677,0.17243747413158417,True,0.1601085364818573
0.7694857120513916,6678,0.18538081645965576,True,0.17347288131713867
0.8439685106277466,6679,0.10965711623430252,True,0.10152309387922287
0.6611551642417908,6680,0.3033258318901062,True,0.2839961349964142
0.7807827591896057,6681,0.15680573880672455,True,0.14204640686511993
0.8104350566864014,6682,0.14766208827495575,True,0.13936065137386322
0.726820170879364,6683,0.23366360366344452,True,0.22030170261859894
0.8117256164550781,6684,0.14952662587165833,True,0.138123020529747
0.5562228560447693,6685,0.37412336468696594,True,0.34160152077674866
0.8804629445075989,6686,0.07287638634443283,True,0.06821854412555695
0.788375735282898,6687,0.17240750789642334,True,0.15831111371517181
0.4820977449417114,6688,0.4918184280395508,True,0.4721696972846985
0.7787603139877319,6689,0.1739589422941208,True,0.16293051838874817
0.8679564595222473,6690,0.08339670300483704,True,0.07791795581579208
0.7771579027175903,6691,0.17700934410095215,True,0.16839152574539185
0.8662935495376587,6692,0.08882972598075867,True,0.08405659347772598
0.5896415710449219,6693,0.37034082412719727,True,0.34857070446014404
0.8316841721534729,6694,0.10789649188518524,True,0.09646216034889221
0.8330460786819458,6695,0.12769973278045654,True,0.12360496819019318
0.7763694524765015,6696,0.17722614109516144,True,0.16229653358459473
0.8363075256347656,6697,0.09624141454696655,True,0.0905081257224083
0.8774694800376892,6698,0.059894975274801254,True,0.05365801975131035
0.8205474615097046,6699,0.14224232733249664,True,0.13477280735969543
0.7022233605384827,6700,0.2619374394416809,True,0.24692121148109436
0.684693455696106,6701,0.27513036131858826,True,0.2617014944553375
0.6374667882919312,6702,0.314468115568161,True,0.2879672646522522
0.7774313688278198,6703,0.1826622039079666,True,0.174623504281044
0.777945339679718,6704,0.171378955245018,True,0.15667717158794403
0.43617871403694153,6705,0.5356678366661072,True,0.5137661099433899
0.6113899350166321,6706,0.3533300459384918,True,0.3337293863296509
0.7829073667526245,6707,0.1706836223602295,True,0.16228367388248444
0.8120626211166382,6708,0.14623568952083588,True,0.13731712102890015
0.5312100648880005,6709,0.4123668074607849,True,0.38311341404914856
0.6472426652908325,6710,0.3012882471084595,True,0.2744814157485962
0.7924737930297852,6711,0.14897216856479645,True,0.1409795582294464
0.4040719270706177,6712,0.574264645576477,True,0.5527180433273315
0.6732739210128784,6713,0.28986966609954834,True,0.2770080864429474
0.8225160837173462,6714,0.14404767751693726,True,0.1350889503955841
0.6066253781318665,6715,0.36184200644493103,True,0.34107160568237305
0.3735901713371277,6716,0.6054580211639404,True,0.5817968845367432
0.8415582776069641,6717,0.11803354322910309,True,0.1093839704990387
0.6814696788787842,6718,0.28258755803108215,True,0.2633354365825653
0.7546815276145935,6719,0.18746636807918549,True,0.17624305188655853
0.6337378621101379,6720,0.32772231101989746,True,0.3126024305820465
0.6621738076210022,6721,0.3015744090080261,True,0.28531551361083984
0.7281531691551208,6722,0.21781793236732483,True,0.20489740371704102
0.8301945924758911,6723,0.11790665239095688,True,0.11191044747829437
0.6358243227005005,6724,0.3350107669830322,True,0.3194391131401062
0.6625154614448547,6725,0.29719531536102295,True,0.2859508991241455
0.8329027891159058,6726,0.11852671951055527,True,0.11283593624830246
0.7355453968048096,6727,0.22175630927085876,True,0.20393142104148865
0.6631068587303162,6728,0.301912397146225,True,0.28348681330680847
0.8731403350830078,6729,0.08281984180212021,True,0.07408077269792557
0.3202587366104126,6730,0.6553789377212524,True,0.6174571514129639
0.7772419452667236,6731,0.18060091137886047,True,0.17336365580558777
0.8291414976119995,6732,0.12161922454833984,True,0.11254993081092834
0.6111887693405151,6733,0.3371587097644806,True,0.3112403154373169
0.6848982572555542,6734,0.2654716372489929,True,0.23918865621089935
0.6779396533966064,6735,0.2806740999221802,True,0.2689712345600128
0.4954563081264496,6736,0.4750272035598755,True,0.4538913369178772
0.8376877307891846,6737,0.09948903322219849,True,0.08647387474775314
0.6990827322006226,6738,0.25991156697273254,True,0.2491418570280075
0.8206682801246643,6739,0.12344212085008621,True,0.11646102368831635
0.8383119702339172,6740,0.10775888711214066,True,0.1007307916879654
0.4641917943954468,6741,0.5014260411262512,True,0.4751712679862976
0.6714676022529602,6742,0.2890048921108246,True,0.27428266406059265
0.7723186016082764,6743,0.17812170088291168,True,0.16712446510791779
0.3707752525806427,6744,0.6019068956375122,True,0.5770974159240723
0.6088026762008667,6745,0.3512299060821533,True,0.33626222610473633
0.7701677083969116,6746,0.17046335339546204,True,0.15357330441474915
0.6628084182739258,6747,0.2826203405857086,True,0.26952064037323
0.7498429417610168,6748,0.2078990489244461,True,0.19443270564079285
0.8055886626243591,6749,0.15707916021347046,True,0.14945141971111298
0.6444359421730042,6750,0.32063165307044983,True,0.30586668848991394
0.8046152591705322,6751,0.15411199629306793,True,0.1453901082277298
0.7818049788475037,6752,0.1752808690071106,True,0.16636505722999573
0.7625297904014587,6753,0.20063722133636475,True,0.19044475257396698
0.8269333839416504,6754,0.13778714835643768,True,0.1303761750459671
0.8665099143981934,6755,0.09158577769994736,True,0.08508353680372238
0.6754558086395264,6756,0.2846894860267639,True,0.2666771411895752
0.6587460041046143,6757,0.3020998239517212,True,0.28493979573249817
0.7882279753684998,6758,0.1688152253627777,True,0.15872909128665924
0.8144576549530029,6759,0.13521911203861237,True,0.12366308271884918
0.6672276258468628,6760,0.2936100959777832,True,0.28085461258888245
0.6038824319839478,6761,0.35616087913513184,True,0.3352243900299072
0.7810649871826172,6762,0.1732831746339798,True,0.16473282873630524
0.47032231092453003,6763,0.495560884475708,True,0.47418537735939026
0.16224877536296844,6764,0.8285408616065979,True,0.7916914224624634
0.7470266819000244,6765,0.21493150293827057,True,0.19666525721549988
0.8529917001724243,6766,0.08620097488164902,True,0.07961900532245636
0.7862180471420288,6767,0.17104241251945496,True,0.1596905142068863
0.5307728052139282,6768,0.42802464962005615,True,0.398522287607193
0.8248759508132935,6769,0.11924973875284195,True,0.10482758283615112
0.7752882242202759,6770,0.19095063209533691,True,0.1779060810804367
0.7557955980300903,6771,0.20114627480506897,True,0.18840500712394714
0.6730713844299316,6772,0.28096240758895874,True,0.26549839973449707
0.6231203675270081,6773,0.3314085602760315,True,0.3094092905521393
0.6457687616348267,6774,0.3111792802810669,True,0.2963254749774933
0.8292062878608704,6775,0.12977267801761627,True,0.1202499195933342
0.7301496267318726,6776,0.23758246004581451,True,0.2284402996301651
0.7726243734359741,6777,0.17652180790901184,True,0.1646440327167511
0.7986781001091003,6778,0.15747123956680298,True,0.14602947235107422
0.6330506801605225,6779,0.33316105604171753,True,0.3167837858200073
0.8170254230499268,6780,0.1398417204618454,True,0.13236477971076965
