distractor_warrant_mass,sample_id,support_attention_mass,support_present,support_warrant_mass
0.7860714197158813,6553,0.1695166677236557,True,0.1554989367723465
0.7207716703414917,6554,0.2319963574409485,True,0.222853884100914
0.6460115313529968,6555,0.19351992011070251,True,0.16188445687294006
0.7257281541824341,6556,0.20053721964359283,True,0.17767901718616486
0.7668024301528931,6557,0.19033876061439514,True,0.18268316984176636
0.7605453729629517,6558,0.17455706000328064,True,0.16752482950687408
0.5154416561126709,6559,0.4442442059516907,True,0.4326207637786865
0.6324960589408875,6560,0.32970163226127625,True,0.31263720989227295
0.8240126371383667,6561,0.12600404024124146,True,0.11462415009737015
0.6063503623008728,6562,0.3562920093536377,True,0.32681724429130554
0.5972750186920166,6563,0.3450041115283966,True,0.33267468214035034
0.8022360801696777,6564,0.14865157008171082,True,0.14321568608283997
0.8041818141937256,6565,0.16417649388313293,True,0.1567048281431198
0.7335132360458374,6566,0.19130143523216248,True,0.17366275191307068
0.6408407688140869,6567,0.3085256814956665,True,0.2955775260925293
0.7744503617286682,6568,0.13132768869400024,True,0.11923094838857651
0.7829059362411499,6569,0.1732756793498993,True,0.16716516017913818
0.4190030097961426,6570,0.535514235496521,True,0.5196362137794495
0.7271691560745239,6571,0.22742994129657745,True,0.22008827328681946
0.7658042311668396,6572,0.17023654282093048,True,0.14997458457946777
0.7502334117889404,6573,0.17499685287475586,True,0.16554734110832214
0.7710046768188477,6574,0.1479097306728363,True,0.11488014459609985
0.21718746423721313,6575,0.7700111865997314,True,0.7052203416824341
0.7559914588928223,6576,0.19095678627490997,True,0.18215987086296082
0.7983707189559937,6577,0.16689114272594452,True,0.15939725935459137
0.8164191246032715,6578,0.14315710961818695,True,0.13686372339725494
0.670042872428894,6579,0.2847523093223572,True,0.27600008249282837
0.6453635692596436,6580,0.32201674580574036,True,0.2884669601917267
0.6996382474899292,6581,0.2146424651145935,True,0.19495251774787903
0.5778670907020569,6582,0.37426596879959106,True,0.3338984251022339
0.8276157379150391,6583,0.11562047153711319,True,0.09600377827882767
0.8179911971092224,6584,0.14193736016750336,True,0.1241622269153595
0.4215317964553833,6585,0.5501495599746704,True,0.528827965259552
0.6425403952598572,6586,0.31946974992752075,True,0.2929784655570984
0.7907764315605164,6587,0.12309586256742477,True,0.10360787808895111
0.6907836198806763,6588,0.24874097108840942,True,0.23733529448509216
0.3248785436153412,6589,0.6636157035827637,True,0.616836667060852
0.7317531108856201,6590,0.20680241286754608,True,0.1879834681749344
0.5020439028739929,6591,0.4573257565498352,True,0.4161609411239624
0.6974332332611084,6592,0.2752944231033325,True,0.26119840145111084
