accuracy,epoch,eval_loss,gate_mean,mrr,primary_metric,train_loss,warrant_logit_mean,warrant_tail_mass_mean
0.068203,1,9.098483,0.96964,0.102449,0.102449,13.586596,3.206391,1.0
0.078425,2,8.340118,0.968592,0.115638,0.115638,9.067562,3.223406,1.0
0.084452,3,8.028823,0.959131,0.122856,0.122856,8.454087,3.145023,1.0
0.08552,4,7.809716,0.95692,0.125776,0.125776,8.116976,3.061649,1.0
0.085978,5,7.622413,0.960831,0.12838,0.12838,7.865197,3.083671,1.0
0.088419,6,7.477342,0.959819,0.131531,0.131531,7.659401,3.069218,1.0
0.088114,7,7.341886,0.946611,0.132108,0.132108,7.47615,3.140562,1.0
0.087656,8,7.222789,0.943343,0.133369,0.133369,7.300367,3.162799,1.0
0.087275,9,7.099081,0.921847,0.134217,0.134217,7.127985,3.190526,1.0
0.088267,10,6.966502,0.905794,0.135938,0.135938,6.957613,3.27766,1.0
0.088953,11,6.851132,0.910639,0.136731,0.136731,6.793801,3.341536,1.0
0.089487,12,6.746108,0.916574,0.137917,0.137917,6.636194,3.801004,1.0
0.087046,13,6.640417,0.919641,0.137718,0.137718,6.485064,3.952336,1.0
0.088572,14,6.558452,0.913374,0.138883,0.138883,6.352542,4.28449,1.0
0.087122,15,6.495553,0.901663,0.138573,0.138573,6.229639,4.361863,1.0
0.083613,16,6.443938,0.863385,0.137735,0.137735,6.12278,4.022937,1.0
0.083918,17,6.380926,0.91207,0.139212,0.139212,6.043166,3.662498,1.0
0.086359,18,6.352499,0.915792,0.139838,0.139838,5.943867,4.462954,1.0
0.084529,19,6.317456,0.888108,0.140435,0.140435,5.862186,3.447105,1.0
0.086741,20,6.294847,0.920017,0.141423,0.141423,5.802109,3.43584,1.0
0.086817,21,6.279829,0.922836,0.140246,0.140246,5.731848,4.488682,1.0
0.087962,22,6.266367,0.925871,0.141454,0.141454,5.679322,4.178863,1.0
0.086741,23,6.251391,0.903749,0.14228,0.14228,5.615761,3.941751,1.0
0.088496,24,6.260474,0.912387,0.140962,0.140962,5.576718,3.659409,1.0
0.090098,25,6.253013,0.902443,0.14199,0.14199,5.53115,3.324222,1.0
0.089106,26,6.232116,0.927284,0.143939,0.143939,5.483619,4.560946,1.0
0.090021,27,6.244836,0.86552,0.143441,0.143441,5.439927,3.034837,1.0
0.088419,28,6.225446,0.912492,0.144371,0.144371,5.397575,4.382811,1.0
0.085291,29,6.246007,0.909499,0.142126,0.142126,5.362142,5.074077,1.0
0.087122,30,6.240612,0.908506,0.142947,0.142947,5.331853,5.162208,1.0
