domain,dataset,model,seed,metric_name,direction,base,generic_qk_warrant,open_path_no_gate,correct_path_warrant,shuffled_pairing,path_reach,correct_over_generic,correct_over_shuffled,correct_over_open_path,open_path_over_base,path_reach_rel_signed,correct_over_generic_rel_signed,correct_over_shuffled_rel_signed,correct_over_open_path_rel_signed,path_reach_rel,correct_over_generic_rel,correct_over_shuffled_rel,correct_over_open_path_rel,seed_need_score_raw
stpp,gowalla,DeepSTPP,7,rmse_location,lower,0.037393,0.04888,0.05287,0.034848,1.650031,0.0025450000000000056,0.014032000000000003,1.615183,0.018022000000000003,-0.015476999999999998,0.068060867007194,0.3752574011178563,43.194795817398976,0.48196186452009737,0.068060867007194,0.3752574011178563,43.194795817398976,0.48196186452009737,14.401258256893001
stpp,gowalla,DeepSTPP,17,rmse_location,lower,0.047195,0.042323,0.041733,0.043227,1.638273,0.003967999999999999,-0.000904000000000002,1.5950460000000002,-0.0014940000000000023,0.005462000000000002,0.08407670304057632,-0.019154571458841023,33.7969276406399,-0.031655895751668654,0.08407670304057632,0.0,33.7969276406399,0.0,11.181572200444963
stpp,gowalla,DeepSTPP,37,rmse_location,lower,0.044322,0.041093,0.08001,0.053997,1.618859,-0.009675000000000003,-0.012904000000000006,1.564862,0.026012999999999994,-0.035688,-0.21828888588060114,-0.2911420964757909,35.30666486169397,0.586909435494788,0.0,0.0,35.30666486169397,0.586909435494788,11.65119940435901
tkg,icews18,CyGNet,7,mrr,higher,0.089469,0.089386,0.089469,0.089386,0.054055,-8.300000000001362e-05,0.0,0.035330999999999994,-8.300000000001362e-05,0.0,-0.000927695626418241,0.0,0.3948965563491264,-0.000927695626418241,0.0,0.0,0.3948965563491264,0.0,0.13031586359521172
tkg,icews18,CyGNet,17,mrr,higher,0.088546,0.08753,0.088546,0.08753,0.053115,-0.001016000000000003,0.0,0.034414999999999994,-0.001016000000000003,0.0,-0.011474261965532074,0.0,0.38866803695254437,-0.011474261965532074,0.0,0.0,0.38866803695254437,0.0,0.12826045219433965
tkg,icews18,CyGNet,37,mrr,higher,0.088128,0.087716,0.088128,0.087716,0.052789,-0.0004119999999999957,0.0,0.034927,-0.0004119999999999957,0.0,-0.004675018155410264,0.0,0.3963212599854757,-0.004675018155410264,0.0,0.0,0.3963212599854757,0.0,0.130786015795207
