domain,dataset,model,variant,path_role,seed,status,train_loss,eval_loss,primary_metric,metric_name,direction,accuracy,auc,mark_mrr,mrr,support_mrr,support_ap,support_auc,support_attention_mass,distractor_attention_mass,support_attention_ratio,support_warrant_mass,distractor_warrant_mass,support_mass_ratio,joint_nll,mae_time,rmse_location,gate_mean,warrant_logit_mean,edge_warrant_gate_mean,edge_warrant_attention_entropy,edge_warrant_gate_std,edge_warrant_gate_high_fraction,edge_warrant_gate_low_fraction,edge_gate_grad_norm,edge_attention_grad_norm,inference_native_primary,inference_g1_primary,inference_g1_delta,warrant_tail_mass_mean,warrant_active_blocks,warrant_replacements,metric_path,key_value_item,failure_bottleneck,warrant_path,elapsed_sec,output_dir
ctdg,lastfm,DyGFormer,correct_path_warrant,metric_defining_path,7,completed,0.421377,0.408856,0.889659,auc,higher,0.829341,0.889659,,,,,,,,,,,,,,,1.0,0.0,0.111029,2.18403,0.181745,0.043483,0.934357,0.006259,0.001977,0.886757,0.875377,0.01138,,3.0,2.0,source/destination temporal history -> edge score,temporal neighbor/history item,history terms can remain stale or hard-negative aligned while still entering the edge score,edge-level source/destination history weighted term,21.53378,experiments/permission_decomposition/outputs_auxiliary/ctdg/lastfm/DyGFormer/correct_path_warrant/seed_7
