accuracy,epoch,eval_loss,gate_mean,mrr,primary_metric,train_loss,warrant_logit_mean,warrant_tail_mass_mean
0.08765639304241685,1,6.237005778721401,0.9105825424194336,0.1424791913332864,0.1424791913332864,5.19654472057636,1.8588963406426566,1.0
0.08758010375343302,2,6.237437725067139,0.8316981196403503,0.1424438586317816,0.1424438586317816,5.188625445732703,1.1329317944390433,1.0
0.08719865730851388,3,6.237270559583392,0.8602784361158099,0.14238674222765255,0.14238674222765255,5.192127374502329,1.4714888674872262,1.0
0.08735123588648154,4,6.236600535256522,0.8236194338117327,0.14246174076957333,0.14246174076957333,5.191844720106858,1.079427753176008,1.0
0.08674092157461093,5,6.237585476466587,0.8102754524775914,0.1423008804836204,0.1423008804836204,5.195651164421668,1.0782849618366785,1.0
0.08689350015257857,6,6.237777096884591,0.8012695738247463,0.1422834291256412,0.1422834291256412,5.186181893715491,0.885883595262255,1.0
0.08727494659749771,7,6.237367493765695,0.8174831782068525,0.14239998451756763,0.14239998451756763,5.185995138608492,1.136576431138175,1.0
0.08674092157461093,8,6.237229210989816,0.8326740264892578,0.14218001399943173,0.14218001399943173,5.192713242310744,1.2870477097375053,1.0
0.08742752517546537,9,6.237355777195522,0.8254763058253697,0.14241321200723017,0.14241321200723017,5.185839451276339,1.1146950040544783,1.0
0.0869697894415624,10,6.239218166896275,0.8018346088273185,0.1423931738827322,0.1423931738827322,5.1839434917156515,1.1351258243833269,1.0
0.08727494659749771,11,6.23975556237357,0.7590077604566302,0.14249931324066722,0.14249931324066722,5.186851281386155,0.6999218378748212,1.0
0.08758010375343302,12,6.239703246525356,0.755865888936179,0.1426134341023548,0.1426134341023548,5.181781933857844,0.5162458206926074,1.0
0.0881141287763198,13,6.2399830136980325,0.7243803909846714,0.14284909185608358,0.14284909185608358,5.18432015639085,0.35399299008505686,1.0
0.08719865730851388,14,6.241001674107143,0.750155372279031,0.1426153397495814,0.1426153397495814,5.183103212943444,0.4726950398513249,1.0
0.08803783948733598,15,6.241554396493094,0.693318920476096,0.14260233467730946,0.14260233467730946,5.182005588824932,-0.1431760670883315,1.0
0.08750381446444919,16,6.24197244644165,0.7218786648341587,0.14254552661934397,0.14254552661934397,5.177652615767259,0.20922157168388367,1.0
0.08658834299664327,17,6.245568411690848,0.6874822293009076,0.1423939205187244,0.1423939205187244,5.175195088753333,0.15346975837435042,1.0
0.08689350015257857,18,6.244574887411935,0.6846855538231986,0.14234249507406035,0.14234249507406035,5.173072558182937,0.07633713792477335,1.0
0.08758010375343302,19,6.243874549865723,0.668023943901062,0.14274739655967084,0.14274739655967084,5.174812922110925,-0.1913381591439247,1.0
0.0884192859322551,20,6.243252890450614,0.6516788601875305,0.1427718106029687,0.1427718106029687,5.169264554977417,-0.38589207189423697,1.0
0.08796155019835215,21,6.2430636542184015,0.6641855921064105,0.1426227248973827,0.1426227248973827,5.1582085352677565,-0.22997299475329264,1.0
0.08735123588648154,22,6.246632099151611,0.6931522147996085,0.14259568791567345,0.14259568791567345,5.165062244121845,0.24575211533478328,1.0
0.08758010375343302,23,6.245379039219448,0.6702413303511483,0.14239614305860385,0.14239614305860385,5.166382000996516,-0.15886063128709793,1.0
0.08735123588648154,24,6.245547158377511,0.6747504983629499,0.1424136249247033,0.1424136249247033,5.163703588338999,-0.25898278185299467,1.0
0.08880073237717424,25,6.245037964412144,0.6301342844963074,0.1425046905786329,0.1425046905786329,5.152742936060979,-0.7181013737406049,1.0
0.08773268233140068,26,6.249448640005929,0.5988191195896694,0.1426351686399824,0.1426351686399824,5.1554290331327,-0.7462256380489894,1.0
0.08773268233140068,27,6.248771122523716,0.6109328951154437,0.1424154138556583,0.1424154138556583,5.151421253497784,-0.5036379226616451,1.0
0.08689350015257857,28,6.24910831451416,0.6281980531556266,0.1421832754625215,0.1421832754625215,5.133180508246789,-0.6170150807925633,1.0
0.08674092157461093,29,6.250052383967808,0.6555068407739911,0.14225618666513165,0.14225618666513165,5.130227419046255,-0.37531425271715435,1.0
0.08742752517546537,30,6.2492290905543735,0.6416058710643223,0.14219045963230068,0.14219045963230068,5.118630427580613,-0.5577692346913474,1.0
