non_true_tail_warrant_mass,rank_after_tail_bias,rank_before_tail_bias,rank_gain_from_tail_path,sample_id,true_tail_attention_mass,true_tail_bias,true_tail_copy_mass,true_tail_in_history,true_tail_warrant_mass
1.0,7138.0,7138.0,0.0,6553,0.0,0.0,0.0,False,0.0
0.9647188782691956,1.0,1.0,0.0,6554,0.035281140357255936,0.0,0.0,True,0.035281140357255936
1.0,3616.0,3616.0,0.0,6555,0.0,0.0,0.0,False,0.0
0.9999999403953552,3032.0,3032.0,0.0,6556,0.0,0.0,0.0,False,0.0
1.0,1834.0,1834.0,0.0,6557,0.0,0.0,0.0,False,0.0
1.0,3068.0,3068.0,0.0,6558,0.0,0.0,0.0,False,0.0
0.9801402688026428,2.0,2.0,0.0,6559,0.019859706982970238,0.0,0.0,True,0.019859706982970238
0.9999998807907104,427.0,427.0,0.0,6560,0.0,0.0,0.0,False,0.0
1.0,1472.0,1472.0,0.0,6561,0.0,0.0,0.0,False,0.0
0.9750670194625854,6.0,6.0,0.0,6562,0.02493296191096306,0.0,0.0,True,0.02493296191096306
1.0,5969.0,5969.0,0.0,6563,0.0,0.0,0.0,False,0.0
0.9838540554046631,4155.0,4155.0,0.0,6564,0.01614588126540184,0.0,0.0,True,0.01614588126540184
1.0,194.0,194.0,0.0,6565,0.0,0.0,0.0,False,0.0
1.0000001192092896,2850.0,2850.0,0.0,6566,0.0,0.0,0.0,False,0.0
1.0,3140.0,3140.0,0.0,6567,0.0,0.0,0.0,False,0.0
0.9837453365325928,3.0,3.0,0.0,6568,0.016254600137472153,0.0,0.0,True,0.016254600137472153
1.0,281.0,281.0,0.0,6569,0.0,0.0,0.0,False,0.0
1.0,1928.0,1928.0,0.0,6570,0.0,0.0,0.0,False,0.0
0.9656772613525391,1082.0,1082.0,0.0,6571,0.03432273864746094,0.0,0.0,True,0.03432273864746094
0.9773781895637512,1.0,1.0,0.0,6572,0.022621814161539078,0.0,0.0,True,0.022621814161539078
1.0,1708.0,1708.0,0.0,6573,0.0,0.0,0.0,False,0.0
0.9999998807907104,2174.0,2174.0,0.0,6574,0.0,0.0,0.0,False,0.0
1.0,1693.0,1693.0,0.0,6575,0.0,0.0,0.0,False,0.0
