non_true_tail_warrant_mass,rank_after_tail_bias,rank_before_tail_bias,rank_gain_from_tail_path,sample_id,true_tail_attention_mass,true_tail_bias,true_tail_copy_mass,true_tail_in_history,true_tail_warrant_mass
0.9543889164924622,5072.0,5061.0,-11.0,6553,0.0,0.0,0.0,False,0.0
0.17903998494148254,1.0,7650.0,7649.0,6554,0.8127897381782532,11.217843055725098,0.8120456337928772,True,0.7818787097930908
0.9545005559921265,1463.0,1436.0,-27.0,6555,0.0,0.0,0.0,False,0.0
0.9515496492385864,6903.0,6898.0,-5.0,6556,0.0,0.0,0.0,False,0.0
0.9598579406738281,6193.0,6188.0,-5.0,6557,0.0,0.0,0.0,False,0.0
0.9537007212638855,2209.0,2186.0,-23.0,6558,0.0,0.0,0.0,False,0.0
0.3436048626899719,2.0,6780.0,6778.0,6559,0.6402827501296997,10.942124366760254,0.6550514698028564,True,0.6144762635231018
0.9568009972572327,2604.0,2580.0,-24.0,6560,0.0,0.0,0.0,False,0.0
0.9607104659080505,4670.0,4658.0,-12.0,6561,0.0,0.0,0.0,False,0.0
0.1773359626531601,1.0,7526.0,7525.0,6562,0.8134706616401672,11.271677017211914,0.8468338251113892,True,0.778412938117981
0.9541255235671997,3424.0,3404.0,-20.0,6563,0.0,0.0,0.0,False,0.0
0.9591359496116638,30.0,3572.0,3542.0,6564,0.003628175938501954,3.8623740673065186,0.0025059818290174007,True,0.0034810304641723633
0.9535638093948364,584.0,551.0,-33.0,6565,0.0,0.0,0.0,False,0.0
0.9575879573822021,4274.0,4261.0,-13.0,6566,0.0,0.0,0.0,False,0.0
0.9527171850204468,3677.0,3659.0,-18.0,6567,0.0,0.0,0.0,False,0.0
0.30206775665283203,1.0,7373.0,7372.0,6568,0.6825196146965027,11.182841300964355,0.7901976704597473,True,0.6533142328262329
0.9536024332046509,698.0,663.0,-35.0,6569,0.0,0.0,0.0,False,0.0
0.956634521484375,7376.0,7372.0,-4.0,6570,0.0,0.0,0.0,False,0.0
0.9600616097450256,24.0,1289.0,1265.0,6571,0.0011561870342120528,3.0434482097625732,0.001262686331756413,True,0.0011068728053942323
0.26932793855667114,1.0,7687.0,7686.0,6572,0.7181671857833862,11.208593368530273,0.8062143921852112,True,0.689644455909729
0.9621489644050598,5937.0,5934.0,-3.0,6573,0.0,0.0,0.0,False,0.0
0.9566906094551086,4078.0,4057.0,-21.0,6574,0.0,0.0,0.0,False,0.0
0.9579966068267822,7033.0,7030.0,-3.0,6575,0.0,0.0,0.0,False,0.0
0.9516749382019043,15.0,2140.0,2125.0,6576,0.005962981842458248,5.0598015785217285,0.006570289842784405,True,0.005681728012859821
0.9574402570724487,1943.0,1918.0,-25.0,6577,0.0,0.0,0.0,False,0.0
