domain,dataset,model,example_id,source_row,label,k,full_utility,empty_selected_utility,oracle_utility,oracle_headroom,full_primary,oracle_primary,oracle_subset,attention_shapley_spearman,top_attention_harmful,harmful_item_fraction,sign_reversal_fraction,mean_marginal_spread,mean_abs_pair_interaction,max_abs_pair_interaction,mean_abs_loo_shapley_gap,attention,loo,shapley
ctdg,lastfm,DyGFormer,0,8000,1.0,5,-0.23462481796741486,-0.2203683853149414,-0.2203683853149414,0.01425643265247345,0.7908675074577332,0.8022232055664062,0,0.8999999999999998,1.0,1.0,0.0,0.0029228001832962034,0.0007255624979734421,0.0012654513120651245,0.0013674885034561158,"[0.06298951059579849, 0.06292110681533813, 0.06086793169379234, 0.057557448744773865, 0.05459721013903618]","[-0.0036449581384658813, -0.0036892443895339966, -0.00445517897605896, -0.005270570516586304, -0.004033923149108887]","[-0.002073865383863449, -0.00212273250023524, -0.0028072744607925415, -0.00426560640335083, -0.0029869539042313895]"
ctdg,lastfm,DyGFormer,1,8001,1.0,5,-0.17969687283039093,-0.15565188229084015,-0.1507999747991562,0.02889689803123474,0.8355234861373901,0.8600196838378906,16,-0.39999999999999997,1.0,1.0,0.8,0.01086423099040985,0.00259818397462368,0.005971804261207581,0.004560503363609314,"[0.1306290477514267, 0.12235748022794724, 0.10291288048028946, 0.08833292871713638, 0.07920020818710327]","[-0.011195704340934753, -0.009810537099838257, -0.007650002837181091, -0.013106048107147217, -0.005085214972496033]","[-0.005897146711746851, -0.004621466994285584, -0.003084916373093923, -0.009524460633595785, -0.0009169998268286386]"
ctdg,lastfm,DyGFormer,2,8002,1.0,5,-0.23487511277198792,-0.22408443689346313,-0.22288814187049866,0.011986970901489258,0.7906695604324341,0.8002043962478638,2,0.6,1.0,1.0,0.4,0.0034152507781982423,0.0008457776159048081,0.0014289319515228271,0.0015735656023025506,"[0.07441817224025726, 0.06457886844873428, 0.06453961133956909, 0.056162115186452866, 0.05344528704881668]","[-0.004277810454368591, -0.0026579201221466064, -0.0026762783527374268, -0.0047942399978637695, -0.004252254962921143]","[-0.002749969810247422, -0.0008720484872659048, -0.0008924034734567007, -0.0033542056878407803, -0.0029220484197139745]"
ctdg,lastfm,DyGFormer,3,8003,1.0,5,-0.26083093881607056,-0.23021046817302704,-0.22123725712299347,0.03959368169307709,0.7704111337661743,0.8015264868736267,4,0.49999999999999994,1.0,1.0,0.6,0.01640501320362091,0.003981156647205353,0.008827880024909973,0.007087379693984985,"[0.109562948346138, 0.10702759027481079, 0.10247602313756943, 0.07922794669866562, 0.07671249657869339]","[-0.011036708950996399, -0.00994950532913208, -0.009618878364562988, -0.018110081553459167, -0.01734219491481781]","[-0.00264616459608078, -0.002250893910725911, -0.0015540013710657755, -0.012402131160100303, -0.01176727960507075]"
ctdg,lastfm,DyGFormer,4,8004,1.0,5,-0.24180114269256592,-0.22374653816223145,-0.22374653816223145,0.018054604530334473,0.7852122783660889,0.7995177507400513,0,0.9999999999999999,1.0,1.0,0.0,0.0032698065042495728,0.0008123245090246201,0.0012843608856201172,0.0015411078929901123,"[0.06255868822336197, 0.062480222433805466, 0.06031283736228943, 0.057628314942121506, 0.054963815957307816]","[-0.004322931170463562, -0.004370957612991333, -0.005178317427635193, -0.005746528506278992, -0.006141409277915955]","[-0.0026132933795452117, -0.002665083607037862, -0.0034126810729503635, -0.00461183711886406, -0.004751709351936976]"
ctdg,lastfm,DyGFormer,5,8005,1.0,5,-0.1297438144683838,-0.3375357389450073,-0.1278894543647766,0.0018543601036071777,0.8783203959465027,0.8799506425857544,23,0.3,0.0,0.0,0.2,0.10668005645275117,0.023356649838387967,0.06763216853141785,0.036283084750175484,"[0.13664013147354126, 0.133093923330307, 0.12856680154800415, 0.12730751931667328, 0.10280335694551468]","[0.005919963121414185, 0.004194244742393494, 0.009808838367462158, -0.0018543601036071777, 0.008307814598083496]","[0.044653878609339406, 0.04138726964592934, 0.04923030833403269, 0.030425754437843955, 0.042094713449478155]"
ctdg,lastfm,DyGFormer,6,8006,1.0,5,-0.23362500965595245,-0.22096121311187744,-0.22029606997966766,0.01332893967628479,0.7916586399078369,0.8022812604904175,2,0.7,1.0,1.0,0.4,0.0032710790634155273,0.0008116289973258972,0.0012768954038619995,0.0015252768993377682,"[0.07181763648986816, 0.061466511338949203, 0.06143100559711456, 0.05553177371621132, 0.05377374216914177]","[-0.004383936524391174, -0.0029300451278686523, -0.0029475390911102295, -0.00491960346698761, -0.005109056830406189]","[-0.002920099596182506, -0.0012484277288118998, -0.0012674366434415182, -0.003510323415199916, -0.0037175091604391736]"
ctdg,lastfm,DyGFormer,7,8007,1.0,5,-0.20525553822517395,-0.15009108185768127,-0.1491570770740509,0.05609846115112305,0.8144391775131226,0.8614338040351868,8,-0.8999999999999998,1.0,1.0,0.2,0.01241266131401062,0.0030327893793582915,0.005257099866867065,0.005596938729286193,"[0.09881611913442612, 0.09832825511693954, 0.08901745080947876, 0.0876268520951271, 0.08586503565311432]","[-0.022066622972488403, -0.02181956171989441, -0.016152188181877136, -0.011046886444091797, -0.0120638906955719]","[-0.016048784305651983, -0.01581983417272568, -0.010785162697235742, -0.005692277352015178, -0.006818397839864095]"
ctdg,lastfm,DyGFormer,8,8008,1.0,5,-0.8680866956710815,-0.7723598480224609,-0.768496036529541,0.09959065914154053,0.41975390911102295,0.46370992064476013,16,-0.6,1.0,0.8,0.0,0.004602015018463135,0.0011487483978271484,0.002218902111053467,0.002234172821044922,"[0.08512341231107712, 0.08509811013936996, 0.0797363743185997, 0.07715586572885513, 0.07577687501907349]","[-0.019931375980377197, -0.019943594932556152, -0.031436026096343994, -0.017442524433135986, 0.004197537899017334]","[-0.022264041503270465, -0.022276762127876285, -0.03496107260386149, -0.020111141602198283, 0.0038861701885859177]"
ctdg,lastfm,DyGFormer,9,8009,1.0,5,-1.4900315999984741,-1.6508982181549072,-1.4546157121658325,0.0354158878326416,0.2253655344247818,0.23349009454250336,7,0.8999999999999998,0.0,0.4,0.6,0.04181027412414551,0.010417106747627258,0.0309140682220459,0.019074797630310062,"[0.1506272405385971, 0.10405386984348297, 0.07395453006029129, 0.07158457487821579, 0.06231735274195671]","[0.09839677810668945, 0.0044678449630737305, -0.0005401372909545898, -0.02144312858581543, -0.015388727188110352]","[0.13173486789067587, 0.02561551332473755, 0.01748074094454448, -0.007936765750249227, -0.006027738253275553]"
ctdg,lastfm,DyGFormer,10,8010,1.0,5,-1.2849268913269043,-1.2397165298461914,-1.237494945526123,0.04743194580078125,0.27667081356048584,0.2901100516319275,20,-0.7999999999999999,1.0,0.6,0.4,0.013438153266906738,0.003228813409805298,0.009466052055358887,0.005354833602905273,"[0.12369205057621002, 0.09890781342983246, 0.08671708405017853, 0.07759115844964981, 0.06270316243171692]","[-0.0071839094161987305, -0.031242847442626953, 0.008792400360107422, 0.0007406473159790039, 0.010457515716552734]","[-0.014156917730967205, -0.03868009646733602, 0.004719744126001994, -0.004011392593383789, 0.006918301184972128]"
ctdg,lastfm,DyGFormer,11,8011,1.0,5,-0.7497533559799194,-0.6771628856658936,-0.6771628856658936,0.07259047031402588,0.4724830687046051,0.5080563426017761,0,-0.39999999999999997,1.0,1.0,0.0,0.0033050179481506348,0.0008269622921943665,0.0018420219421386719,0.0015834808349609372,"[0.06458166986703873, 0.06321108341217041, 0.05919303745031357, 0.05501388758420944, 0.0526384599506855]","[-0.009246408939361572, -0.02377164363861084, -0.01703941822052002, -0.012754499912261963, -0.0018610954284667969]","[-0.010644088188807167, -0.02656588951746623, -0.018698036670684814, -0.014078587293624876, -0.0026038686434427904]"
ctdg,lastfm,DyGFormer,12,8000,0.0,5,-0.6080474257469177,-0.6427820920944214,-0.6080474257469177,0.0,0.4555871784687042,0.4555871784687042,31,0.3,0.0,0.4,0.6,0.011632120609283448,0.002869914472103119,0.005623996257781982,0.005063211917877196,"[0.09692744165658951, 0.08210961520671844, 0.06865229457616806, 0.06800073385238647, 0.0653252825140953]","[0.03165394067764282, 0.007926642894744873, 0.003920793533325195, 0.003901958465576172, 0.012647390365600586]","[0.026063670714696254, 0.00201640526453654, -0.0015739003817240396, -0.0015420963366826381, 0.009770587086677551]"
ctdg,lastfm,DyGFormer,13,8001,0.0,5,-0.15409862995147705,-0.157446026802063,-0.15409862995147705,0.0,0.14281250536441803,0.14281250536441803,31,-0.49999999999999994,1.0,0.4,1.0,0.011478137969970704,0.0028497427701950073,0.005633950233459473,0.004829001426696776,"[0.12070370465517044, 0.10449507087469101, 0.09458703547716141, 0.09426984935998917, 0.0814867913722992]","[0.004975080490112305, 0.004247903823852539, 0.00692141056060791, 0.0066983699798583984, 0.004649639129638672]","[-0.0008041560649871817, -0.0010022123654683437, 0.002461860577265422, 0.002244095007578532, 0.00044780969619750966]"
ctdg,lastfm,DyGFormer,14,8002,0.0,5,-0.31933271884918213,-0.400184690952301,-0.31933271884918213,0.0,0.273366242647171,0.273366242647171,31,0.8999999999999998,0.0,0.0,0.0,0.00405890941619873,0.001015549898147583,0.002010524272918701,0.0019746184349060053,"[0.05880074203014374, 0.0539131723344326, 0.05273231118917465, 0.050643954426050186, 0.05031682178378105]","[0.020242393016815186, 0.018294095993041992, 0.01237475872039795, 0.015558779239654541, 0.004508852958679199]","[0.022863258918126423, 0.02076137065887451, 0.01422203580538432, 0.01774923006693522, 0.005256076653798422]"
ctdg,lastfm,DyGFormer,15,8003,0.0,5,-0.2031552791595459,-0.21689331531524658,-0.2031552791595459,0.0,0.18384847044944763,0.18384847044944763,31,-0.6,1.0,0.4,1.0,0.020244717597961426,0.004957899451255798,0.01031506061553955,0.007981872558593749,"[0.11024762690067291, 0.10963360965251923, 0.10828069597482681, 0.1078537255525589, 0.09474162012338638]","[0.00852358341217041, 0.007021307945251465, 0.01292121410369873, 0.013280749320983887, 0.011900544166564941]","[-0.00030568440755208287, -0.002059570948282876, 0.00523989200592041, 0.005706506967544556, 0.005156892538070679]"
ctdg,lastfm,DyGFormer,16,8004,0.0,5,-0.2805955410003662,-0.3821042776107788,-0.2805955410003662,0.0,0.2446662038564682,0.2446662038564682,31,0.9999999999999999,0.0,0.0,0.0,0.005508601665496826,0.001377590000629425,0.0022974014282226562,0.0026722431182861317,"[0.09344860911369324, 0.08891330659389496, 0.08851338922977448, 0.08285167068243027, 0.0532853789627552]","[0.02915334701538086, 0.01633477210998535, 0.016062259674072266, 0.01556241512298584, 0.011034727096557617]","[0.03309573729832967, 0.018759106596310936, 0.0184372216463089, 0.017832626899083454, 0.013384044170379637]"
ctdg,lastfm,DyGFormer,17,8005,0.0,5,-0.1704261302947998,-0.2430248260498047,-0.1704261302947998,0.0,0.15669465065002441,0.15669465065002441,31,-0.6,0.0,0.0,0.0,0.0036687135696411135,0.0008909940719604492,0.0023995637893676758,0.001379183928171792,"[0.10171014070510864, 0.09686986356973648, 0.07911685854196548, 0.07571252435445786, 0.07066000252962112]","[0.009169220924377441, 0.010563492774963379, 0.016185402870178223, 0.015206575393676758, 0.014704108238220215]","[0.009106208880742393, 0.01097540060679118, 0.018350501855214436, 0.017369230588277176, 0.016797353823979694]"
ctdg,lastfm,DyGFormer,18,8006,0.0,5,-0.3738356828689575,-0.45021605491638184,-0.3738356828689575,0.0,0.3119100034236908,0.3119100034236908,31,0.7,0.0,0.0,0.0,0.003735077381134033,0.0009130805730819703,0.001929938793182373,0.0016018271446228039,"[0.14676842093467712, 0.0960472822189331, 0.07300043106079102, 0.06502572447061539, 0.043858494609594345]","[0.0186002254486084, 0.017342090606689453, 0.010517537593841553, 0.010027647018432617, 0.011883735656738281]","[0.01995728611946106, 0.018840126196543378, 0.01182067592938741, 0.011659425497055054, 0.01410285830497742]"
ctdg,lastfm,DyGFormer,19,8007,0.0,5,-0.503180742263794,-0.5644357204437256,-0.503180742263794,0.0,0.3953954875469208,0.3953954875469208,31,-0.7,0.0,0.0,0.4,0.022884607315063477,0.005556082725524903,0.015537798404693604,0.00904752016067505,"[0.11532341688871384, 0.11397221684455872, 0.08668071776628494, 0.08259844034910202, 0.08034268021583557]","[0.018361389636993408, 0.019960463047027588, 0.023064494132995605, 0.02333599328994751, 0.021770238876342773]","[0.006541088223457336, 0.00862256685892741, 0.015420079231262205, 0.01620392998059591, 0.014467313885688782]"
ctdg,lastfm,DyGFormer,20,8008,0.0,5,-1.919677495956421,-1.7699376344680786,-1.7699376344680786,0.14973986148834229,0.8533457517623901,0.8296564221382141,0,-0.6,1.0,1.0,0.2,0.032493877410888675,0.008038094639778138,0.013840675354003906,0.014457058906555176,"[0.08748157322406769, 0.0732240229845047, 0.07120728492736816, 0.06933183968067169, 0.06929868459701538]","[-0.027329206466674805, -0.039154887199401855, 8.64267349243164e-05, -0.005535483360290527, -0.005521416664123535]","[-0.04257533550262452, -0.05584955811500549, -0.01105252504348755, -0.020141230026880896, -0.020121212800343832]"
ctdg,lastfm,DyGFormer,21,8009,0.0,5,-0.02378082275390625,-0.020363330841064453,-0.02026987075805664,0.0035109519958496094,0.0235003475099802,0.0200659092515707,4,-0.7,1.0,0.8,0.2,0.00018944740295410157,4.7159194946289065e-05,0.00010943412780761719,0.00010461807250976559,"[0.10083974152803421, 0.09251374006271362, 0.06820278614759445, 0.06787008792161942, 0.06663268804550171]","[-0.0010862350463867188, -0.001085042953491211, 0.00018286705017089844, -0.0009138584136962891, 7.867813110351562e-06]","[-0.0012496829032897947, -0.0011978268623352051, 0.000110932191212972, -0.000999899705251058, -8.101463317871093e-05]"
ctdg,lastfm,DyGFormer,22,8010,0.0,5,-0.8686865568161011,-0.9687163233757019,-0.8537435531616211,0.01494300365447998,0.5804978013038635,0.5741820931434631,13,0.39999999999999997,0.0,0.4,0.0,0.009359276294708252,0.0023243039846420287,0.005936145782470703,0.002427072922388712,"[0.09676902741193771, 0.07952729612588882, 0.07605767995119095, 0.0706610456109047, 0.06551232188940048]","[0.052393436431884766, -0.011623740196228027, 0.0475233793258667, 0.018761754035949707, -0.0011700987815856934]","[0.05301733513673146, -0.016567546129226684, 0.050039680798848477, 0.0179874320824941, -0.00444713532924652]"
ctdg,lastfm,DyGFormer,23,8011,0.0,5,-0.4418691396713257,-0.458534836769104,-0.4316263794898987,0.010242760181427002,0.35716626048088074,0.35054805874824524,11,0.6,0.0,0.4,0.0,0.0029633760452270506,0.0007230505347251892,0.0022429823875427246,0.0012624263763427739,"[0.06894625723361969, 0.06838744878768921, 0.05987098067998886, 0.05668091028928757, 0.05554008111357689]","[0.007820308208465576, 0.008386731147766113, -0.005525767803192139, 0.004297494888305664, -0.004625201225280762]","[0.009582940737406414, 0.010247676571210227, -0.005031383037567139, 0.005624988675117492, -0.0037585258483886727]"
mtpp,retweets,AttNHP,0,4929,,1,-0.5470324754714966,-0.5508885383605957,-0.5470324754714966,0.0,1.0,1.0,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.003856062889099121],[0.003856062889099121]
mtpp,retweets,AttNHP,1,4930,,1,-0.6757188439369202,-0.7617822289466858,-0.6757188439369202,0.0,1.0,1.0,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.08606338500976562],[0.08606338500976562]
mtpp,retweets,AttNHP,2,4931,,2,-0.6603492498397827,-0.7395765781402588,-0.6603492498397827,0.0,1.0,1.0,3,0.9999999999999999,0.0,0.0,0.0,0.012138903141021729,0.012138903141021729,0.012138903141021729,0.006069451570510864,"[0.6487722396850586, 0.3512277603149414]","[0.04547971487045288, 0.021608710289001465]","[0.051549166440963745, 0.02767816185951233]"
mtpp,retweets,AttNHP,3,4932,,3,-0.8593478202819824,-0.8501942157745361,-0.8501942157745361,0.009153604507446289,0.5,0.5,0,-1.0,1.0,0.6666666666666666,0.3333333333333333,0.004844089349110921,0.0024220446745554605,0.0031043291091918945,0.0025096933046976724,"[0.48112523555755615, 0.2720906436443329, 0.24678410589694977]","[-0.0031327009201049805, -0.0020287632942199707, 0.0035369396209716797]","[-0.006053656339645385, -0.00433686375617981, 0.0012369155883789062]"
mtpp,retweets,AttNHP,4,4933,,1,-0.675718367099762,-0.7617814540863037,-0.675718367099762,0.0,1.0,1.0,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.08606308698654175],[0.08606308698654175]
mtpp,retweets,AttNHP,5,4934,,1,-0.5470371842384338,-0.5508883595466614,-0.5470371842384338,0.0,1.0,1.0,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.003851175308227539],[0.003851175308227539]
mtpp,retweets,AttNHP,6,4935,,2,-0.537006139755249,-0.5538217425346375,-0.537006139755249,0.0,1.0,1.0,3,-0.9999999999999999,0.0,0.0,0.0,0.01651531457901001,0.01651531457901001,0.01651531457901001,0.008257657289505005,"[0.5000123977661133, 0.49998757243156433]","[0.0001399517059326172, 0.00016033649444580078]","[0.008397608995437622, 0.008417993783950806]"
mtpp,retweets,AttNHP,7,4936,,1,-0.8125710487365723,-0.8007591962814331,-0.8007591962814331,0.01181185245513916,0.5,0.5,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.01181185245513916],[-0.01181185245513916]
mtpp,retweets,AttNHP,8,4937,,2,-0.7087020874023438,-0.69647616147995,-0.6959242224693298,0.012777864933013916,1.0,1.0,1,0.9999999999999999,1.0,1.0,1.0,0.013308167457580566,0.013308167457580566,0.013308167457580566,0.006654083728790283,"[0.5000113248825073, 0.49998870491981506]","[-0.01275622844696045, -0.012777864933013916]","[-0.006102144718170166, -0.006123781204223633]"
mtpp,retweets,AttNHP,9,4938,,3,-0.8332082033157349,-0.9344918727874756,-0.8332082033157349,0.0,0.5,0.5,7,-1.0,0.0,0.0,0.0,0.002427677313486735,0.001475900411605835,0.0024285316467285156,0.0004582603772481329,"[0.33336445689201355, 0.3333253264427185, 0.33331018686294556]","[0.03419739007949829, 0.03422987461090088, 0.03423118591308594]","[0.03374033172925313, 0.033771534760793046, 0.033771802981694535]"
mtpp,retweets,AttNHP,10,4939,,1,-0.812576174736023,-0.8007735013961792,-0.8007735013961792,0.01180267333984375,0.5,0.5,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.01180267333984375],[-0.01180267333984375]
mtpp,retweets,AttNHP,11,4940,,1,-0.5470227003097534,-0.5508759617805481,-0.5470227003097534,0.0,1.0,1.0,1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[1.0],[0.0038532614707946777],[0.0038532614707946777]
mtpp,retweets,AttNHP,12,4941,,2,-3.1851706504821777,-2.5034236907958984,-2.5034236907958984,0.6817469596862793,0.3333333432674408,0.3333333432674408,0,0.9999999999999999,1.0,1.0,0.0,0.0297396183013916,0.0297396183013916,0.0297396183013916,0.0148698091506958,"[0.5000000596046448, 0.49999991059303284]","[-0.3557431697845459, -0.355743408203125]","[-0.3408733606338501, -0.3408735990524292]"
mtpp,retweets,AttNHP,13,4942,,3,-0.5276548862457275,-0.54599928855896,-0.5210978984832764,0.006556987762451172,1.0,1.0,5,-0.5,1.0,0.6666666666666666,0.6666666666666666,0.016900320847829182,0.008450160423914591,0.012081682682037354,0.003983742660946317,"[0.3539615273475647, 0.35396140813827515, 0.29207706451416016]","[-0.006556987762451172, -0.006556987762451172, 0.032939016819000244]","[-0.003939280907313028, -0.003939400116602579, 0.02622308333714803]"
mtpp,retweets,AttNHP,14,4943,,4,-0.4193132519721985,-0.47247982025146484,-0.4193132519721985,0.0,1.0,1.0,15,-1.0,0.0,0.0,0.0,0.008620180189609528,0.0029033993681271872,0.0035469532012939453,0.0020872826377550764,"[0.38744181394577026, 0.20424702763557434, 0.20424698293209076, 0.20406420528888702]","[0.011963069438934326, 0.013828903436660767, 0.013828903436660767, 0.014901608228683472]","[0.0071105460325876875, 0.014988447229067484, 0.014989107847213745, 0.016078467170397442]"
mtpp,retweets,AttNHP,15,4944,,5,-1.4024121761322021,-1.3910882472991943,-1.3243377208709717,0.07807445526123047,0.5,0.5,30,0.0,1.0,0.2,0.0,0.004436516761779785,0.0011207252740859986,0.002968907356262207,0.0020113706588745124,"[0.3232099711894989, 0.1692589968442917, 0.1692589819431305, 0.16915151476860046, 0.16912049055099487]","[-0.07807445526123047, 0.02005445957183838, 0.020054221153259277, 0.018639564514160156, 0.018059134483337402]","[-0.08017029364903769, 0.018086334069569908, 0.018086284399032596, 0.016612062851587932, 0.016061683495839436]"
mtpp,retweets,AttNHP,16,4945,,5,-0.5118727684020996,-0.5698457956314087,-0.5118727684020996,0.0,1.0,1.0,31,0.6,0.0,0.0,0.0,0.006036984920501709,0.0015341728925704957,0.0029153823852539062,0.002326069672902426,"[0.3152645230293274, 0.1549576371908188, 0.13398019969463348, 0.1339801847934723, 0.13133424520492554]","[0.020566940307617188, 0.015469610691070557, 0.004559338092803955, 0.004559338092803955, 0.005073964595794678]","[0.02411059935887655, 0.01352635423342387, 0.006606091062227886, 0.006606096029281617, 0.007123886545499166]"
mtpp,retweets,AttNHP,17,4946,,5,-0.4634598195552826,-0.5043526887893677,-0.4634598195552826,0.0,1.0,1.0,31,0.8999999999999998,0.0,0.0,0.0,0.004797905683517456,0.001211882010102272,0.0018523037433624268,0.0016380314032236737,"[0.22664617002010345, 0.18794475495815277, 0.12659743428230286, 0.115008145570755, 0.11500810831785202]","[0.012272030115127563, 0.011874288320541382, 0.005669921636581421, 0.0034359097480773926, 0.0034359991550445557]","[0.014047219355901083, 0.009881569941838583, 0.0071889723340670285, 0.004887435833613078, 0.004887671768665313]"
mtpp,retweets,AttNHP,18,4947,,5,-0.46151968836784363,-0.49819082021713257,-0.46151968836784363,0.0,1.0,1.0,31,0.9999999999999999,0.0,0.0,0.0,0.003990638256072998,0.0010033741593360901,0.0014750957489013672,0.0013524889945983887,"[0.19927498698234558, 0.1708003580570221, 0.11223399639129639, 0.11072155833244324, 0.10197871178388596]","[0.010548561811447144, 0.011068552732467651, 0.0046243369579315186, 0.004291534423828125, 0.002689927816390991]","[0.011964601775010427, 0.009411439299583435, 0.005860899885495503, 0.0055584460496902474, 0.003875744839509328]"
mtpp,retweets,AttNHP,19,4948,,1,-3.234459400177002,-2.5926918983459473,-2.5926918983459473,0.6417675018310547,0.3333333432674408,0.3333333432674408,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.6417675018310547],[-0.6417675018310547]
mtpp,retweets,AttNHP,20,4949,,2,-0.5172255635261536,-0.5532853603363037,-0.5172255635261536,0.0,1.0,1.0,3,-0.9999999999999999,1.0,0.5,0.5,0.015325486660003662,0.015325486660003662,0.015325486660003662,0.007662743330001831,"[0.5480130314826965, 0.45198696851730347]","[0.006464064121246338, 0.04492121934890747]","[-0.0011986792087554932, 0.03725847601890564]"
mtpp,retweets,AttNHP,21,4950,,3,-2.1715500354766846,-2.0504355430603027,-1.8445630073547363,0.32698702812194824,0.3333333432674408,0.3333333432674408,1,1.0,0.0,0.6666666666666666,0.0,0.018067439397176106,0.009033719698588053,0.011364221572875977,0.0036730236477322264,"[0.48361891508102417, 0.25839969515800476, 0.2579813301563263]","[0.22212719917297363, -0.16866469383239746, -0.16968655586242676]","[0.21417244275410968, -0.1671901146570841, -0.16809682051340738]"
mtpp,retweets,AttNHP,22,4951,,1,-0.812571108341217,-0.8007529377937317,-0.8007529377937317,0.011818170547485352,0.5,0.5,0,nan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,[1.0],[-0.011818170547485352],[-0.011818170547485352]
mtpp,retweets,AttNHP,23,4952,,2,-0.7086789608001709,-0.6966071724891663,-0.6959362626075745,0.012742698192596436,1.0,1.0,1,0.9999999999999999,1.0,1.0,1.0,0.01337498426437378,0.01337498426437378,0.01337498426437378,0.00668749213218689,"[0.5000370740890503, 0.4999628961086273]","[-0.012704074382781982, -0.012742698192596436]","[-0.006016582250595093, -0.006055206060409546]"
rag,hotpotqa,FiD,0,8000,,5,-3.9826526641845703,-3.2329204082489014,-3.1585261821746826,0.8241264820098877,0.3333333432674408,0.3333333432674408,18,-0.49999999999999994,1.0,0.6,0.2,0.05313425064086914,0.013288569450378419,0.03749346733093262,0.012546556790669756,"[0.2931113839149475, 0.2544843852519989, 0.2533861994743347, 0.1378791630268097, 0.06113886833190918]","[-0.28099775314331055, -0.03270316123962402, -0.2845451831817627, -0.212022066116333, 0.04808998107910156]","[-0.27942644357681273, 0.003314884503682454, -0.2954410592714945, -0.22114955186843874, 0.04296991427739462]"
rag,hotpotqa,FiD,1,8001,,5,-0.3568863272666931,-0.2696167826652527,-0.2683142125606537,0.08857211470603943,1.0,1.0,8,-0.6,1.0,0.8,0.4,0.019981956481933592,0.004961284995079041,0.01318630576133728,0.004020309249560039,"[0.31065019965171814, 0.2855309545993805, 0.20242948830127716, 0.10198403894901276, 0.09940531104803085]","[-0.01813596487045288, -0.025420725345611572, -0.024948537349700928, 0.001679927110671997, -0.0053827762603759766]","[-0.019634181261062623, -0.039417548974355066, -0.027035004397233327, 0.0017350624004999799, -0.0029178723692893983]"
rag,hotpotqa,FiD,2,8002,,5,-1.6080234050750732,-1.745783805847168,-1.5438942909240723,0.06412911415100098,0.3333333432674408,0.3333333432674408,30,-0.09999999999999999,1.0,0.2,0.2,0.02539505958557129,0.006352809071540832,0.028385519981384277,0.006148020426432288,"[0.33289164304733276, 0.21632631123065948, 0.20924940705299377, 0.13883359730243683, 0.10269904881715775]","[-0.06412911415100098, 0.0862123966217041, 0.017741918563842773, 0.08411633968353271, 0.005832195281982422]","[-0.05771661798159281, 0.07980542381604513, 0.02991397182146708, 0.07914659380912782, 0.006611029307047527]"
rag,hotpotqa,FiD,3,8003,,5,-2.1515588760375977,-1.561177372932434,-1.4455749988555908,0.7059838771820068,0.5,0.5,12,-0.6,1.0,0.8,0.2,0.03582377433776855,0.008969241380691528,0.032942891120910645,0.006338405609130871,"[0.40984928607940674, 0.24992172420024872, 0.1369028091430664, 0.11980170756578445, 0.08352447301149368]","[-0.3639010190963745, -0.3269460201263428, 0.11734199523925781, -0.021395206451416016, -0.027173280715942383]","[-0.35090485215187067, -0.3260602156321208, 0.11844552556673688, -0.01049474875132243, -0.02136721213658651]"
rag,hotpotqa,FiD,4,8004,,5,-3.703960418701172,-4.330995559692383,-3.556032657623291,0.14792776107788086,0.20000000298023224,0.20000000298023224,26,-0.49999999999999994,1.0,0.4,0.0,0.06403155326843261,0.015952920913696288,0.04360008239746094,0.014764607747395833,"[0.40445175766944885, 0.16980969905853271, 0.1600092053413391, 0.14111684262752533, 0.12461252510547638]","[-0.11204957962036133, 0.3077120780944824, -0.013690948486328125, 0.3887948989868164, 0.11505460739135742]","[-0.1581339677174886, 0.310184117158254, -0.03288841644922893, 0.39384142160415647, 0.114031986395518]"
