accuracy,epoch,eval_loss,gate_mean,mrr,primary_metric,train_loss,warrant_logit_mean,warrant_tail_mass_mean
0.076671,1,9.223475,1.0,0.105344,0.105344,14.026088,2.944636,1.0
0.082621,2,8.414487,1.0,0.116673,0.116673,9.091214,3.074253,1.0
0.083003,3,8.058237,1.0,0.121606,0.121606,8.44154,2.964965,1.0
0.088114,4,7.844094,1.0,0.127364,0.127364,8.079118,2.810834,1.0
0.08819,5,7.668812,1.0,0.129627,0.129627,7.81998,2.602303,1.0
0.088648,6,7.508466,1.0,0.131498,0.131498,7.610705,2.556108,1.0
0.081401,7,7.38828,1.0,0.129135,0.129135,7.432475,2.31706,1.0
0.087504,8,7.284128,1.0,0.133501,0.133501,7.278146,1.899181,1.0
0.087504,9,7.17714,1.0,0.134271,0.134271,7.122457,1.657561,1.0
0.086817,10,7.077452,1.0,0.134744,0.134744,6.979308,1.476845,1.0
0.08903,11,6.987092,1.0,0.136979,0.136979,6.823671,0.755695,1.0
0.085368,12,6.866142,1.0,0.135528,0.135528,6.675319,0.329043,1.0
0.087351,13,6.773646,1.0,0.13753,0.13753,6.535175,0.103115,1.0
0.085902,14,6.688426,1.0,0.137867,0.137867,6.391096,-0.370995,1.0
0.087504,15,6.609416,1.0,0.139833,0.139833,6.259644,-0.412859,1.0
0.087885,16,6.557917,1.0,0.138886,0.138886,6.132403,-1.120712,1.0
0.089716,17,6.480696,1.0,0.14167,0.14167,6.032887,-0.856067,1.0
0.086054,18,6.441165,1.0,0.139988,0.139988,5.934505,-0.901103,1.0
0.085902,19,6.391355,1.0,0.141433,0.141433,5.841638,-1.249912,1.0
0.089411,20,6.374013,1.0,0.142784,0.142784,5.757446,-1.205071,1.0
0.087122,21,6.347366,1.0,0.142217,0.142217,5.689508,-1.793172,1.0
0.086665,22,6.331097,1.0,0.142168,0.142168,5.628139,-2.061015,1.0
0.087809,23,6.326511,1.0,0.142502,0.142502,5.562425,-1.694844,1.0
0.087962,24,6.304054,1.0,0.142865,0.142865,5.509186,-1.805132,1.0
0.08903,25,6.297036,1.0,0.143194,0.143194,5.465178,-2.054991,1.0
0.087962,26,6.29802,1.0,0.142966,0.142966,5.417305,-1.772839,1.0
0.086894,27,6.302091,1.0,0.142919,0.142919,5.369687,-1.985296,1.0
0.086741,28,6.284588,1.0,0.142547,0.142547,5.33594,-1.872071,1.0
0.087962,29,6.294053,1.0,0.142605,0.142605,5.290934,-2.111843,1.0
0.08697,30,6.297332,1.0,0.141856,0.141856,5.252842,-2.044381,1.0
