accuracy,epoch,eval_loss,gate_mean,mrr,primary_metric,train_loss,warrant_logit_mean,warrant_tail_mass_mean
0.078197,1,9.240828,0.975256,0.105838,0.105838,14.131301,4.379967,1.0
0.082926,2,8.423198,0.971108,0.116517,0.116517,9.1801,5.152834,1.0
0.08346,3,8.063521,0.955795,0.121747,0.121747,8.528941,5.08758,1.0
0.087733,4,7.855904,0.952176,0.126627,0.126627,8.160479,5.00159,1.0
0.088648,5,7.682253,0.951835,0.129373,0.129373,7.897114,4.652371,1.0
0.088038,6,7.507202,0.962033,0.13093,0.13093,7.685824,4.391332,1.0
0.084605,7,7.379375,0.960245,0.130806,0.130806,7.507144,4.093054,1.0
0.089564,8,7.288573,0.953627,0.13413,0.13413,7.345937,3.661745,1.0
0.087962,9,7.168259,0.949063,0.134238,0.134238,7.188446,3.481511,1.0
0.088496,10,7.081848,0.944452,0.134902,0.134902,7.054753,3.368578,1.0
0.086741,11,6.950164,0.940318,0.136082,0.136082,6.89011,3.276425,1.0
0.086817,12,6.855954,0.919586,0.135949,0.135949,6.740557,2.759468,1.0
0.085825,13,6.757409,0.916188,0.135983,0.135983,6.600824,2.780879,1.0
0.08697,14,6.664127,0.915291,0.138094,0.138094,6.458996,2.876844,1.0
0.087199,15,6.589525,0.887374,0.139344,0.139344,6.327164,2.355285,1.0
0.086512,16,6.52312,0.86948,0.139133,0.139133,6.202504,2.068416,1.0
0.08819,17,6.454611,0.869588,0.14074,0.14074,6.101919,2.182396,1.0
0.087733,18,6.417352,0.853589,0.141029,0.141029,6.005495,2.044309,1.0
0.086588,19,6.372306,0.839873,0.141774,0.141774,5.918872,1.812364,1.0
0.090784,20,6.361963,0.792091,0.143479,0.143479,5.844486,1.256562,1.0
0.086359,21,6.328293,0.79281,0.142132,0.142132,5.774351,1.285955,1.0
0.089106,22,6.309207,0.792161,0.143121,0.143121,5.711781,1.342856,1.0
0.088419,23,6.306913,0.776313,0.143066,0.143066,5.647847,1.075894,1.0
0.089792,24,6.281776,0.794295,0.143448,0.143448,5.604335,1.185697,1.0
0.090021,25,6.279447,0.740716,0.143829,0.143829,5.56103,0.507232,1.0
0.08758,26,6.277884,0.753455,0.142495,0.142495,5.515922,0.743881,1.0
0.088267,27,6.277094,0.764652,0.14408,0.14408,5.462072,0.879603,1.0
0.088572,28,6.262919,0.740199,0.143856,0.143856,5.431092,0.582318,1.0
0.087122,29,6.274126,0.713459,0.142801,0.142801,5.386836,0.082764,1.0
0.086741,30,6.276796,0.72626,0.142016,0.142016,5.353557,0.185727,1.0
