accuracy,epoch,eval_loss,gate_mean,mrr,primary_metric,train_loss,warrant_logit_mean,warrant_tail_mass_mean
0.072933,1,8.86383,1.0,0.10685,0.10685,12.847002,0.0,1.0
0.084681,2,8.20088,1.0,0.120581,0.120581,8.800782,0.0,1.0
0.085978,3,7.900006,1.0,0.125268,0.125268,8.252289,0.0,1.0
0.089106,4,7.708889,1.0,0.128779,0.128779,7.938554,0.0,1.0
0.083689,5,7.530779,1.0,0.127975,0.127975,7.702313,0.0,1.0
0.089182,6,7.397888,1.0,0.131885,0.131885,7.497593,0.0,1.0
0.087962,7,7.252547,1.0,0.133095,0.133095,7.311004,0.0,1.0
0.087504,8,7.130643,1.0,0.133914,0.133914,7.136269,0.0,1.0
0.086588,9,7.004163,1.0,0.134233,0.134233,6.974833,0.0,1.0
0.090937,10,6.886746,1.0,0.13775,0.13775,6.797642,0.0,1.0
0.089411,11,6.778712,1.0,0.136739,0.136739,6.632893,0.0,1.0
0.083995,12,6.650444,1.0,0.136319,0.136319,6.467039,0.0,1.0
0.08552,13,6.556112,1.0,0.137563,0.137563,6.322549,0.0,1.0
0.087351,14,6.474158,1.0,0.139659,0.139659,6.18843,0.0,1.0
0.087046,15,6.414618,1.0,0.139446,0.139446,6.070514,0.0,1.0
0.084605,16,6.360994,1.0,0.140151,0.140151,5.976042,0.0,1.0
0.084452,17,6.321505,1.0,0.14057,0.14057,5.882006,0.0,1.0
0.085673,18,6.292446,1.0,0.141117,0.141117,5.79745,0.0,1.0
0.086207,19,6.270505,1.0,0.142526,0.142526,5.725752,0.0,1.0
0.089945,20,6.254566,1.0,0.143876,0.143876,5.66507,0.0,1.0
0.084757,21,6.241443,1.0,0.142252,0.142252,5.600221,0.0,1.0
0.085368,22,6.237659,1.0,0.141995,0.141995,5.552658,0.0,1.0
0.088419,23,6.23455,1.0,0.144718,0.144718,5.506539,0.0,1.0
0.087885,24,6.229122,1.0,0.144158,0.144158,5.457919,0.0,1.0
0.089411,25,6.226669,1.0,0.14365,0.14365,5.406713,0.0,1.0
0.090708,26,6.233116,1.0,0.144002,0.144002,5.372712,0.0,1.0
0.088877,27,6.221452,1.0,0.143887,0.143887,5.332916,0.0,1.0
0.086665,28,6.240779,1.0,0.142964,0.142964,5.288111,0.0,1.0
0.085291,29,6.250111,1.0,0.141702,0.141702,5.256124,0.0,1.0
0.087504,30,6.236968,1.0,0.142561,0.142561,5.215791,0.0,1.0
