non_true_tail_warrant_mass,rank_after_tail_bias,rank_before_tail_bias,rank_gain_from_tail_path,sample_id,true_tail_attention_mass,true_tail_bias,true_tail_copy_mass,true_tail_in_history,true_tail_warrant_mass
0.9300724864006042,7450.0,7449.0,-1.0,6553,0.0,0.0,0.0,False,0.0
0.22989781200885773,1.0,7630.0,7629.0,6554,0.7527839541435242,11.105817794799805,0.7502002716064453,True,0.7020269632339478
0.9278668165206909,6149.0,6141.0,-8.0,6555,0.0,0.0,0.0,False,0.0
0.926922082901001,1197.0,1166.0,-31.0,6556,0.0,0.0,0.0,False,0.0
0.9287289977073669,3427.0,3410.0,-17.0,6557,0.0,0.0,0.0,False,0.0
0.9297396540641785,2548.0,2530.0,-18.0,6558,0.0,0.0,0.0,False,0.0
0.27793246507644653,1.0,4728.0,4727.0,6559,0.7006545066833496,11.088826179504395,0.740323543548584,True,0.652341902256012
0.9276204705238342,56.0,32.0,-24.0,6560,0.0,0.0,0.0,False,0.0
0.9284011125564575,1426.0,1395.0,-31.0,6561,0.0,0.0,0.0,False,0.0
0.0874677374958992,1.0,6945.0,6944.0,6562,0.905609130859375,11.38325023651123,0.9314237833023071,True,0.8424620628356934
0.9296407103538513,6974.0,6973.0,-1.0,6563,0.0,0.0,0.0,False,0.0
0.9272030591964722,655.0,5756.0,5101.0,6564,0.001499430276453495,2.644787549972534,0.0008928130846470594,True,0.001385622308589518
0.9277856349945068,1898.0,1873.0,-25.0,6565,0.0,0.0,0.0,False,0.0
0.9261752367019653,1749.0,1722.0,-27.0,6566,0.0,0.0,0.0,False,0.0
0.9270597100257874,1466.0,1438.0,-28.0,6567,0.0,0.0,0.0,False,0.0
0.16504071652889252,1.0,7039.0,7038.0,6568,0.8219614028930664,11.311920166015625,0.8810233473777771,True,0.7648800611495972
0.9284667372703552,1091.0,1060.0,-31.0,6569,0.0,0.0,0.0,False,0.0
0.9279030561447144,2050.0,2030.0,-20.0,6570,0.0,0.0,0.0,False,0.0
0.9225848913192749,10.0,4512.0,4502.0,6571,0.005975650157779455,4.9883880615234375,0.006230708211660385,True,0.005541016813367605
0.1402600109577179,1.0,7648.0,7647.0,6572,0.8484995365142822,11.317747116088867,0.8850365281105042,True,0.7877396941184998
0.9282011985778809,3011.0,2985.0,-26.0,6573,0.0,0.0,0.0,False,0.0
0.9307087659835815,544.0,511.0,-33.0,6574,0.0,0.0,0.0,False,0.0
0.9309395551681519,4830.0,4815.0,-15.0,6575,0.0,0.0,0.0,False,0.0
0.9098017811775208,3.0,4234.0,4231.0,6576,0.02079152688384056,6.582192897796631,0.02191295102238655,True,0.019277019426226616
0.9295555353164673,2428.0,2409.0,-19.0,6577,0.0,0.0,0.0,False,0.0
0.9256883859634399,1021.0,996.0,-25.0,6578,0.0,0.0,0.0,False,0.0
0.08739113807678223,1.0,7596.0,7595.0,6579,0.9055415987968445,11.375194549560547,0.925590455532074,True,0.8408541679382324
0.08513609319925308,1.0,7672.0,7671.0,6580,0.9081360101699829,11.377742767333984,0.9274324178695679,True,0.8432912826538086
0.9274793863296509,5311.0,5303.0,-8.0,6581,0.0,0.0,0.0,False,0.0
0.9298810958862305,4781.0,4771.0,-10.0,6582,0.0,0.0,0.0,False,0.0
0.9280542731285095,2340.0,2317.0,-23.0,6583,0.0,0.0,0.0,False,0.0
0.9261565208435059,5974.0,5966.0,-8.0,6584,0.0,0.0,0.0,False,0.0
0.9276019334793091,224.0,201.0,-23.0,6585,0.0,0.0,0.0,False,0.0
0.9313101172447205,4990.0,4980.0,-10.0,6586,0.0,0.0,0.0,False,0.0
0.9284127950668335,6.0,1027.0,1021.0,6587,0.0013066288083791733,3.089939594268799,0.0013173031620681286,True,0.0012135942233726382
0.9254569411277771,1436.0,1419.0,-17.0,6588,0.0,0.0,0.0,False,0.0
0.9241578578948975,5.0,914.0,909.0,6589,0.006136696320027113,4.109419822692871,0.0030750015284866095,True,0.005700328852981329
0.911996603012085,2.0,3397.0,3395.0,6590,0.014346635900437832,6.04770040512085,0.014399704523384571,True,0.013249781914055347
0.9279668927192688,3486.0,3467.0,-19.0,6591,0.0,0.0,0.0,False,0.0
0.928455650806427,4627.0,4616.0,-11.0,6592,0.0,0.0,0.0,False,0.0
0.9273437261581421,5855.0,5850.0,-5.0,6593,0.0,0.0,0.0,False,0.0
0.928008496761322,1796.0,1771.0,-25.0,6594,0.0,0.0,0.0,False,0.0
0.09949671477079391,1.0,5812.0,5811.0,6595,0.8929401636123657,11.339956283569336,0.9004993438720703,True,0.8319522142410278
0.9323447942733765,4230.0,4212.0,-18.0,6596,0.0,0.0,0.0,False,0.0
0.9141258597373962,45.0,4568.0,4523.0,6597,0.011939371936023235,5.809847354888916,0.011939927004277706,True,0.011011489666998386
0.0649079754948616,1.0,7687.0,7686.0,6598,0.9298073649406433,11.385010719299316,0.9327040314674377,True,0.8612830638885498
0.9277005195617676,2454.0,2434.0,-20.0,6599,0.0,0.0,0.0,False,0.0
0.9270604848861694,5025.0,5015.0,-10.0,6600,0.0,0.0,0.0,False,0.0
0.055280812084674835,1.0,5260.0,5259.0,6601,0.940156877040863,11.396849632263184,0.9413554668426514,True,0.8713756799697876
0.9271857738494873,5287.0,5277.0,-10.0,6602,0.0,0.0,0.0,False,0.0
0.928890585899353,5.0,224.0,219.0,6603,0.0007501440704800189,2.447737455368042,0.0007471198332495987,True,0.0006945114582777023
0.9271359443664551,1624.0,1604.0,-20.0,6604,0.0,0.0,0.0,False,0.0
0.9279604554176331,4730.0,4716.0,-14.0,6605,0.0,0.0,0.0,False,0.0
0.9245643615722656,1647.0,1624.0,-23.0,6606,0.0,0.0,0.0,False,0.0
0.9259839057922363,2582.0,2563.0,-19.0,6607,0.0,0.0,0.0,False,0.0
0.9272377490997314,2687.0,6269.0,3582.0,6608,0.0012335506035014987,3.013113260269165,0.0012331395410001278,True,0.0011448252480477095
0.931398868560791,61.0,48.0,-13.0,6609,0.0,0.0,0.0,False,0.0
0.9250898361206055,4.0,1459.0,1455.0,6610,0.00406167795881629,4.4505934715271,0.004051891155540943,True,0.0037636130582541227
0.9239311814308167,140.0,1934.0,1794.0,6611,0.002707831794396043,3.9522945880889893,0.002705403370782733,True,0.002506387187168002
0.9290910363197327,2028.0,2004.0,-24.0,6612,0.0,0.0,0.0,False,0.0
0.923801064491272,8.0,1477.0,1469.0,6613,0.003564968705177307,4.2891106605529785,0.0035570908803492785,True,0.0032977748196572065
0.9282366037368774,3.0,210.0,207.0,6614,0.004032592289149761,4.443813323974609,0.004029837436974049,True,0.0037557778414338827
0.9269593954086304,5.0,131.0,126.0,6615,0.0007160917157307267,2.4000539779663086,0.0007151022437028587,True,0.0006633450975641608
0.9273860454559326,7306.0,7304.0,-2.0,6616,0.0,0.0,0.0,False,0.0
0.9267339706420898,4504.0,4489.0,-15.0,6617,0.0,0.0,0.0,False,0.0
